"TF"	"target"	"tissue"	"TF_EntrezID"	"TF_Ensembl_ID"	"target_EntrezID"	"Paper"
"PEG10"	"Mir34a"	"NA"	23089	"ENSG00000242265"	723848	"Niu S, et al.(2020).\"Knockdown PEG10 deteriorates H2O2-injury of PC-12 cells by targeting miR-34a-5p/TLX.\" Mol Immunol 118: 1-8"
"KCNQ1OT1"	"miR-9"	"cerebral cortices"	10984	"ENSG00000269821"	0	"Ren Y, et al.(2020).\"LncRNA KCNQ1OT1 contributes to oxygen-glucose-deprivation/reoxygenation-induced injury via sponging miR-9 in cultured neurons to regulate MMP8.\" Exp Mol Pathol 112: 104356"
"KCNQ1OT1"	"MIR193A"	"bone marrow tissue"	10984	"ENSG00000269821"	406968	"Sun H, et al.(2020).\"LncRNA KCNQ1OT1 contributes to the progression and chemoresistance in acute myeloid leukemia by modulating Tspan3 through suppressing miR-193a-3p.\" Life Sci 241: 117161"
"RMRP"	"Mir214"	"NA"	6023	"ENSG00000269900"	387210	"Teng Y, et al.(2020).\"LncRNA RMRP accelerates hypoxia-induced injury by targeting miR-214-5p in H9c2 cells.\" J Pharmacol Sci 142(2): 69-78"
"FTX"	"Mir22"	"heart tissue"	100302692	"ENSG00000230590"	387141	"Yang X, et al.(2019).\"Long Noncoding RNA FTX Reduces Hypertrophy of Neonatal Mouse Cardiac Myocytes and Regulates the PTEN/PI3K/Akt Signaling Pathway by Sponging MicroRNA-22.\" Med Sci Monit 25: 9609-9617"
"BLACAT1"	"MIR142"	"NA"	101669762	"NA"	406934	"Dai D, et al.(2019).\"LncRNA BLACAT1 regulates the viability, migration and invasion of oral squamous cell carcinoma cells by targeting miR-142-5p.\" Eur Rev Med Pharmacol Sci 23(23): 10313-10323"
"SNHG16"	"MIR370"	"blood"	100507246	"ENSG00000163597"	442915	"Zhang J, et al.(2020).\"Long non-coding RNA SNHG16 promotes lipopolysaccharides-induced acute pneumonia in A549 cells via targeting miR-370-3p/IGF2 axis.\" Int Immunopharmacol 78: 106065"
"MEG3"	"MIR223"	"NA"	55384	"ENSG00000214548"	407008	"Fan G, et al.(2019).\"Transthyretin Upregulates Long Non-Coding RNA MEG3 by Affecting PABPC1 in Diabetic Retinopathy.\" Int J Mol Sci 20(24)"
"ZFAS1"	"MIR892B"	"NPC tumour tissue"	441951	"ENSG00000177410"	100126307	"Peng J, et al.(2020).\"Long noncoding RNA ZFAS1 promotes tumorigenesis and metastasis in nasopharyngeal carcinoma by sponging miR-892b to up-regulate LPAR1 expression.\" J Cell Mol Med 24(2): 1437-1450"
"LINC00511"	"MIR524"	"brain"	400619	"ENSG00000227036"	574478	"Du X, et al.(2020).\"LINC00511 contributes to glioblastoma tumorigenesis and epithelial-mesenchymal transition via LINC00511/miR-524-5p/YB1/ZEB1 positive feedback loop.\" J Cell Mol Med 24(2): 1474-1487"
"LINC00324"	"MIR214"	"NA"	284029	"ENSG00000178977"	406996	"Ni X, et al.(2019).\"Knockdown of long non-coding RNA LINC00324 inhibits proliferation, migration and invasion of colorectal cancer cell via targeting miR-214-3p.\" Eur Rev Med Pharmacol Sci 23(24): 10740-10750"
"MALAT1"	"MIR202"	"NSCLC tissue"	378938	"ENSG00000251562"	574448	"Tiansheng G, et al.(2020).\"lncRNA Metastasis-Associated Lung Adenocarcinoma Transcript 1 Promotes Proliferation and Invasion of Non-Small Cell Lung Cancer Cells via Down-Regulating miR-202 Expression.\" Cell J 22(3): 375-385"
"NEAT1"	"MIR193A"	"cartilage tissue"	283131	"ENSG00000245532"	406968	"Liu F, et al.(2020).\"NEAT1/miR-193a-3p/SOX5 axis regulates cartilage matrix degradation in human osteoarthritis.\" Cell Biol Int 44(4): 947-957"
"SNHG5"	"MIR25"	"EC tissue"	387066	"ENSG00000203875"	407014	"Li S, et al.(2019).\"lncRNA SNHG5 Modulates Endometrial Cancer Progression via the miR-25-3p/BTG2 Axis.\" J Oncol 2019: 7024675"
"SNHG1"	"Mir15a"	"heart"	23642	"ENSG00000255717"	387174	"Yan S. M, et al.(2020).\"LncRNA SNHG1 exerts a protective role in cardiomyocytes hypertrophy via targeting miR-15a-5p/HMGA1 axis.\" Cell Biol Int 44(4): 1009-1019"
"H19"	"MIR106A"	"cartilage tissue"	283120	"ENSG00000130600"	406899	"Zhang X, et al.(2019).\"Long non-coding RNA H19 modulates proliferation and apoptosis in osteoarthritis via regulating miR-106a-5p.\" J Biosci 44(6)"
"XIST"	"MIR144"	"LSCC tissue"	7503	"ENSG00000229807"	406936	"Cui C. L, et al.(2020).\"lncRNA XIST promotes the progression of laryngeal squamous cell carcinoma by sponging miR144 to regulate IRS1 expression.\" Oncol Rep 43(2): 525-535"
"GAS5"	"MIR34A"	"cartilage tissue"	60674	"ENSG00000234741"	407040	"Ji Q, et al.(2020).\"Silencing of longchain noncoding RNA GAS5 in osteoarthritic chondrocytes is mediated by targeting the miR34a/Bcl2 axis.\" Mol Med Rep 21(3): 1310-1319"
"DANCR"	"FOXO1"	"NA"	57291	"ENSG00000226950"	2308	"Xie C, et al.(2020).\"LncRNA ANCR Promotes Invasion and Migration of Gastric Cancer by Regulating FoxO1 Expression to Inhibit Macrophage M1 Polarization.\" Dig Dis Sci 65(10): 2863-2872"
"BACE1-AS"	"MIR132"	"NA"	100379571	"NA"	406921	"Ge Y, et al.(2020).\"The Combined Therapy of Berberine Treatment with lncRNA BACE1-AS Depletion Attenuates Abeta25-35 Induced Neuronal Injury Through Regulating the Expression of miR-132-3p in Neuronal Cells.\" Neurochem Res 45(4): 741-751"
"DLGAP1-AS2"	"YAP1"	"NA"	84777	"NA"	10413	"Miao W, et al.(2020).\"LncRNA DLGAP1-AS2 modulates glioma development by up-regulating YAP1 expression.\" J Biochem 167(4): 411-418"
"SNHG1"	"miR-153-3p"	"NA"	23642	"ENSG00000255717"	0	"Zhao J, et al.(2020).\"SNHG1 promotes MPP(+)-induced cytotoxicity by regulating PTEN/AKT/mTOR signaling pathway in SH-SY5Y cells via sponging miR-153-3p.\" Biol Res 53(1): 1"
"NCK1-DT"	"MIR137"	"NA"	101927597	"NA"	406928	"Cheng Y, et al.(2019).\"Knockdown Of lncRNA NCK-AS1 Regulates Cisplatin Resistance Through Modulating miR-137 In Osteosarcoma Cells.\" Onco Targets Ther 12: 11057-11068"
"GAS5"	"MIR21"	"gastric cancer tissue"	60674	"ENSG00000234741"	406991	"Li W, et al.(2020).\"The Long Noncoding RNA, Growth Arrest-Specific 5, Suppresses Gastric Cancer by Downregulating miR-21 Expression.\" Pharmacology 105(7-8): 434-444"
"PRNCR1"	"MIR126"	"NSCLC tissue"	101867536	"ENSG00000282961"	406913	"Guo R, et al.(2020).\"Long non-coding RNA PRNCR1 modulates non-small cell lung cancer cell proliferation, apoptosis, migration, invasion, and EMT through PRNCR1/miR-126-5p/MTDH axis.\" Biosci Rep 40(7)"
"KCNQ1OT1"	"LMX1A"	"GC tissue"	10984	"ENSG00000269821"	4009	"Feng L, et al.(2020).\"LncRNA KCNQ1OT1 regulates microRNA-9-LMX1A expression and inhibits gastric cancer cell progression.\" Aging (Albany NY) 12(1): 707-717"
"TUG1"	"MIR216B"	"HCC tissue"	55000	"ENSG00000253352"	100126319	"Dai Q, et al.(2020).\"Long non-coding RNA TUG1 promotes cell progression in hepatocellular carcinoma via regulating miR-216b-5p/DLX2 axis.\" Cancer Cell Int 20: 8"
"NNT-AS1"	"MIR22"	"NSCLC tissue"	100652772	"NA"	407004	"He W, et al.(2020).\"LncRNA NNT-AS1 promotes non-small cell lung cancer progression through regulating miR-22-3p/YAP1 axis.\" Thorac Cancer 11(3): 549-560"
"TUG1"	"MIR148B"	"NA"	55000	"ENSG00000253352"	442892	"Wu X, et al.(2020).\"LncRNA TUG1 regulates proliferation and apoptosis by regulating miR-148b/IGF2 axis in ox-LDL-stimulated VSMC and HUVEC.\" Life Sci 243: 117287"
"TUG1"	"miR-29b-3p"	"OC tissue"	55000	"ENSG00000253352"	0	"Yang X, et al.(2020).\"Long noncoding RNA TUG1 facilitates cell ovarian cancer progression through targeting MiR-29b-3p/MDM2 axis.\" Anat Rec (Hoboken)"
"MALAT1"	"MIR19B1"	"NA"	378938	"ENSG00000251562"	406980	"Liu H, et al.(2020).\"MALAT1 affects hypoxia-induced vascular endothelial cell injury and autophagy by regulating miR-19b-3p/HIF-1alpha axis.\" Mol Cell Biochem 466(1-2): 25-34"
"HOTAIR"	"MIR214"	"HCC tissue"	100124700	"ENSG00000228630"	406996	"Liu C, et al.(2019).\"HOTAIR/miR-214-3p/FLOT1 axis plays an essential role in the proliferation, migration, and invasion of hepatocellular carcinoma.\" Int J Clin Exp Pathol 12(1): 50-63"
"GAS6-DT"	"MIR493"	"HCC tissue"	100506394	"ENSG00000272695"	574450	"Liang C, et al.(2019).\"LncRNA GAS6-AS2 facilitates tumor growth and metastasis of hepatocellular carcinoma by activating the PI3K/AKT/FoxO3a signaling pathway.\" Int J Clin Exp Pathol 12(11): 4011-4023"
"TUG1"	"MIR21"	"NA"	55000	"ENSG00000253352"	406991	"Wang F, et al.(2019).\"LncRNA TUG1 ameliorates diabetic nephropathy by inhibiting miR-21 to promote TIMP3-expression.\" Int J Clin Exp Pathol 12(3): 717-729"
"XIST"	"MIR375"	"OS tissue"	7503	"ENSG00000229807"	494324	"Sun X, et al.(2019).\"Knockdown of lncRNA XIST suppresses osteosarcoma progression by inactivating AKT/mTOR signaling pathway by sponging miR-375-3p.\" Int J Clin Exp Pathol 12(5): 1507-1517"
"LNCRNA-ATB"	"MIR590"	"LSC tissue"	114004396	"NA"	693175	"Li J, et al.(2020).\"LncRNA-ATB Promotes Lung Squamous Carcinoma Cell Proliferation, Migration, and Invasion by Targeting microRNA-590-5p/NF90 Axis.\" DNA Cell Biol 39(3): 459-473"
"MEG3"	"MIR21"	"melanoma tissue"	55384	"ENSG00000214548"	406991	"Wu L, et al.(2020).\"LncRNA MEG3 promotes melanoma growth, metastasis and formation through modulating miR-21/E-cadherin axis.\" Cancer Cell Int 20: 12"
"NEAT1"	"miR-129-5p"	"lobe tissue"	283131	"ENSG00000245532"	0	"Wan Y, Yang Z. Q.(2020).\"LncRNA NEAT1 affects inflammatory response by targeting miR-129-5p and regulating Notch signaling pathway in epilepsy.\" Cell Cycle 19(4): 419-431"
"LINC00673"	"MIR504"	"NA"	100499467	"ENSG00000227036"	574507	"Gong Y, et al.(2020).\"LNC00673 suppresses proliferation and metastasis of pancreatic cancer via target miR-504/ HNF1A.\" J Cancer 11(4): 940-948"
"XIST"	"Mir132"	"hippocampus tissue"	7503	"ENSG00000229807"	387150	"Wang X, et al.(2018).\"LncRNA XIST knockdown attenuates Abeta25-35-induced toxicity, oxidative stress, and apoptosis in primary cultured rat hippocampal neurons by targeting miR-132.\" Int J Clin Exp Pathol 11(8): 3915-3924"
"UCA1"	"MIR143"	"NSCLC tissue and matched adjacent normal tissue"	652995	"ENSG00000214049"	406935	"Chen X, et al.(2020).\"lncRNA UCA1 Promotes Gefitinib Resistance as a ceRNA to Target FOSL2 by Sponging miR-143 in Non-small Cell Lung Cancer.\" Mol Ther Nucleic Acids 19: 643-653"
"PVT1"	"MIR145"	"EC tissue"	5820	"ENSG00000249859"	406937	"Shen S. N, et al.(2020).\"Silencing lncRNAs PVT1 Upregulates miR-145 and Confers Inhibitory Effects on Viability, Invasion, and Migration in EC.\" Mol Ther Nucleic Acids 19: 668-682"
"MALAT1"	"MIR1271"	"NA"	378938	"ENSG00000251562"	100302203	"Liu N, et al.(2020).\"Long non-coding RNA MALAT1 facilitates the tumorigenesis, invasion and glycolysis of multiple myeloma via miR-1271-5p/SOX13 axis.\" J Cancer Res Clin Oncol 146(2): 367-379"
"CYTOR"	"MIR139"	"HCC tissue"	112597	"ENSG00000222041"	406931	"Li S. Q, et al.(2020).\"Long Intergenic Nonprotein Coding RNA 0152 Promotes Hepatocellular Carcinoma Progression by Regulating Phosphatidylinositol 3-Kinase/Akt/Mammalian Target of Rapamycin Signaling Pathway through miR-139/PIK3CA.\" Am J Pathol 190(5): 1095-1107"
"SNHG3"	"MIR328"	"NA"	8420	"ENSG00000242125"	442901	"Li Y, et al.(2020).\"SNHG3 Functions as miRNA Sponge to Promote Breast Cancer Cells Growth Through the Metabolic Reprogramming.\" Appl Biochem Biotechnol 191(3): 1084-1099"
"KCNQ1OT1"	"miR-124-3p"	"tongue cancer tissue"	10984	"ENSG00000269821"	0	"Qiao C. Y, et al.(2020).\"LncRNA KCNQ1OT1 contributes to the cisplatin resistance of tongue cancer through the KCNQ1OT1/miR-124-3p/TRIM14 axis.\" Eur Rev Med Pharmacol Sci 24(1): 200-212"
"NNT-AS1"	"MIR3666"	"lung cancer tumor tissue"	100652772	"NA"	100500896	"Huang J. W, et al.(2020).\"LncRNA NNT-AS1 regulates the progression of lung cancer through the NNT-AS1/miR-3666/E2F2 axis.\" Eur Rev Med Pharmacol Sci 24(1): 238-248"
"LUCAT1"	"MIR612"	"serum"	100505994	"ENSG00000248323"	693197	"Li T, et al.(2020).\"Downregulated long noncoding RNA LUCAT1 inhibited proliferation and promoted apoptosis of cardiomyocyte via miR-612/HOXA13 pathway in chronic heart failure.\" Eur Rev Med Pharmacol Sci 24(1): 385-395"
"PCGEM1"	"MIR433"	"renal carcinoma tissue"	64002	"ENSG00000227418"	574034	"Cai X, et al.(2020).\"LncRNA PCGEM1 promotes renal carcinoma progression by targeting miR-433-3p to regulate FGF2 expression.\" Cancer Biomark 27(4): 493-504"
"CASC2"	"PTEN"	"NA"	255082	"ENSG00000177640"	5728	"Zhu H, et al.(2020).\"LncRNA CASC2 inhibits astrocytic activation and adenosine metabolism by regulating PTEN in pentylenetetrazol-induced epilepsy model.\" J Chem Neuroanat 105: 101749"
"LINC00449"	"MIR150"	"blood, bone marrow"	106478991	"ENSG00000203441"	406942	"Shi Y, et al.(2020).\"LINC00449 regulates the proliferation and invasion of acute monocytic leukemia and predicts favorable prognosis.\" J Cell Physiol 235(10): 6536-6547"
"ZEB1-AS1"	"MIR942"	"NA"	220930	"ENSG00000237036"	100126331	"Hua Z, et al.(2020).\"LncRNA ZEB1-AS1 facilitates ox-LDL-induced damage of HCtAEC cells and the oxidative stress and inflammatory events of THP-1 cells via miR-942/HMGB1 signaling.\" Life Sci 247: 117334"
"NEAT1"	"MIR142"	"HiPSC-derived cardiomyocytes and Normal human adipose-derived MSCs (ADMSCs)"	283131	"ENSG00000245532"	406934	"Chen H, et al.(2020).\"LncRNA-NEAT1 from the competing endogenous RNA network promotes cardioprotective efficacy of mesenchymal stem cell-derived exosomes induced by macrophage migration inhibitory factor via the miR-142-3p/FOXO1 signaling pathway.\"Stem Cell Res Ther 11(1): 31"
"SUMO1P3"	"MIR320A"	"HCC tissue"	474338	"NA"	407037	"Wu S, et al.(2020).\"Long non-coding RNA SUMO1P3 promotes hepatocellular carcinoma progression through activating Wnt/beta-catenin signalling pathway by targeting miR-320a.\" J Cell Mol Med 24(5): 3108-3116"
"HOXA11-AS"	"MIR518B"	"PCa tissue"	221883	"ENSG00000240990"	574474	"Xing Z, et al.(2020).\"CTCF-induced upregulation of HOXA11-AS facilitates cell proliferation and migration by targeting miR-518b/ACTN4 axis in prostate cancer.\" Prostate 80(5): 388-398"
"MIR503HG"	"MIR489"	"NSCLC tissue"	84848	"NA"	574442	"Dao R, et al.(2020).\"Knockdown of lncRNA MIR503HG suppresses proliferation and promotes apoptosis of non-small cell lung cancer cells by regulating miR-489-3p and miR-625-5p.\" Pathol Res Pract 216(3): 152823"
"MIR503HG"	"MIR625"	"NSCLC tissue"	84848	"NA"	693210	"Dao R, et al.(2020).\"Knockdown of lncRNA MIR503HG suppresses proliferation and promotes apoptosis of non-small cell lung cancer cells by regulating miR-489-3p and miR-625-5p.\" Pathol Res Pract 216(3): 152823"
"GAS5"	"Mir532"	"NA"	60674	"ENSG00000234741"	751544	"Han Y, et al.(2020).\"Long noncoding RNA GAS5 regulates myocardial ischemiareperfusion injury through the PI3K/AKT apoptosis pathway by sponging miR5325p.\" Int J Mol Med 45(3): 858-872"
"HOTAIR"	"miR-1"	"medulloblastoma tissue"	100124700	"ENSG00000228630"	0	"Zhang J, et al.(2020).\"Long noncoding RNA HOTAIR promotes medulloblastoma growth, migration and invasion by sponging miR-1/miR-206 and targeting YY1.\" Biomed Pharmacother 124: 109887"
"HOTAIR"	"MIR206"	"medulloblastoma tissue"	100124700	"ENSG00000228630"	406989	"Zhang J, et al.(2020).\"Long noncoding RNA HOTAIR promotes medulloblastoma growth, migration and invasion by sponging miR-1/miR-206 and targeting YY1.\" Biomed Pharmacother 124: 109887"
"LINC00525"	"MIR338"	"NSCLC tissue"	84847	"ENSG00000146666"	442906	"Yang Z, et al.(2020).\"Long non-coding RNA LINC00525 promotes the non-small cell lung cancer progression by targeting miR-338-3p/IRS2 axis.\" Biomed Pharmacother 124: 109858"
"PVT1"	"MIR526B"	"NSCLC tissue"	5820	"ENSG00000249859"	574468	"Qiu C, et al.(2020).\"lncRNA PVT1 accelerates progression of non-small cell lung cancer via targeting miRNA-526b/EZH2 regulatory loop.\" Oncol Lett 19(2): 1267-1272"
"LINC01561"	"MIR760"	"NSCLC tissue"	404216	"ENSG00000177234"	100126348	"Gao W, et al.(2020).\"SOX2-induced upregulation of lncRNA LINC01561 promotes non-small-cell lung carcinoma progression by sponging miR-760 to modulate SHCBP1 expression.\" J Cell Physiol 235(10): 6684-6696"
"HOXA11-AS"	"MIR148A"	"GC tissue"	221883	"ENSG00000240990"	406940	"Guo T, et al.(2020).\"LncRNA HOXA11-AS promotes migration and invasion through modulating miR-148a/WNT1/beta-catenin pathway in gastric cancer.\" Neoplasma 67(3): 492-500"
"HOXB-AS3"	"MIR875"	"NA"	404266	"ENSG00000233101"	100126309	"Lu Q, et al.(2020).\"lncRNA HOXB-AS3 protects doxorubicin-induced cardiotoxicity by targeting miRNA-875-3p.\" Exp Ther Med 19(2): 1388-1392"
"NKILA"	"MIR145"	"cartilage tissue"	105416157	"ENSG00000278709"	406937	"Xue H, et al.(2020).\"The reduced lncRNA NKILA inhibited proliferation and promoted apoptosis of chondrocytes via miR-145/SP1/NF-kappaB signaling in human osteoarthritis.\" Eur Rev Med Pharmacol Sci 24(2): 535-548"
"UCA1"	"MIR654"	"OC tissue"	652995	"ENSG00000214049"	724024	"Li Z. Y, et al.(2020).\"Long non-coding RNA UCA1 promotes the progression of paclitaxel resistance in ovarian cancer by regulating the miR-654-5p/SIK2 axis.\" Eur Rev Med Pharmacol Sci 24(2): 591-603"
"RPL13AP20"	"MIR335"	"glioma tissue"	387841	"ENSG00000234498"	442904	"Wang W. J, et al.(2020).\"LncRNA HANR aggravates the malignant progression of glioma via targeting miRNA-335.\" Eur Rev Med Pharmacol Sci 24(2): 758-765"
"LINC00261"	"MIR552"	"PC tissue"	140828	"ENSG00000259974"	693137	"Chen T, et al.(2020).\"Linc00261 inhibits metastasis and the WNT signaling pathway of pancreatic cancer by regulating a miR5525p/FOXO3 axis.\" Oncol Rep 43(3): 930-942"
"PVT1"	"MIR17"	"NSCLC tissue"	5820	"ENSG00000249859"	406952	"Wang Z, et al.(2020).\"Long Non-Coding RNA PVT1 Regulates BAMBI To Promote Tumor Progression In Non-Small Cell Lung Cancer By Sponging miR-17-5p.\" Onco Targets Ther 13: 131-142"
"MALAT1"	"MIR22"	"GC tissue"	378938	"ENSG00000251562"	407004	"Li X, et al.(2020).\"Silencing of LncRNA Metastasis-Associated Lung Adenocarcinoma Transcript 1 Inhibits the Proliferation and Promotes the Apoptosis of Gastric Cancer Cells Through Regulating microRNA-22-3p-Mediated ErbB3.\" Onco Targets Ther 13: 559-571"
"LNCRNA-ATB"	"MIR204"	"NA"	114004396	"NA"	406987	"Yuan D, et al.(2020).\"LncRNA-ATB Promotes the Tumorigenesis of Ovarian Cancer via Targeting miR-204-3p.\" Onco Targets Ther 13: 573-583"
"LINC00460"	"MIR539"	"NA"	728192	"ENSG00000233532"	664612	"Xian Zou, et al.(2020).\"Long Noncoding RNA LINC00460 Modulates MMP-9 to Promote Cell Proliferation, Invasion and Apoptosis by Targeting miR-539 in Papillary Thyroid Cancer.\" Cancer Manag Res 12: 199-207"
"DUXAP8"	"MIR422A"	"liver"	503637	"ENSG00000206195"	494334	"Wei F, et al.(2020).\"Long noncoding RNA DUXAP8 contributes to the progression of hepatocellular carcinoma via regulating miR-422a/PDK2 axis.\" Cancer Med 9(7): 2480-2490"
"OIP5-AS1"	"miR-29b-3p"	"cartilage tissue"	729082	"ENSG00000247556"	0	"Zhi L, et al.(2020).\"Downregulation of LncRNA OIP5-AS1 Induced by IL-1beta Aggravates Osteoarthritis via Regulating miR-29b-3p/PGRN.\" Cartilage: 1947603519900801"
"LINC01234"	"MIR433"	"OSCC tissue"	100506465	"ENSG00000249550"	574034	"Liu D, et al.(2020).\"Linc01234 promotes cell proliferation and metastasis in oral squamous cell carcinoma via miR-433/PAK4 axis.\" BMC Cancer 20(1): 107"
"OIP5-AS1"	"MIR363"	"HCC tissue"	729082	"ENSG00000247556"	574031	"Wang J, et al.(2020).\"LncRNA OIP5-AS1 interacts with miR-363-3p to contribute to hepatocellular carcinoma progression through up-regulation of SOX4.\" Gene Ther"
"SNHG17"	"miR-124-3p"	"BC tissue"	388796	"ENSG00000196756"	0	"Du Y, et al.(2020).\"Long non-coding RNASNHG17 promotes the progression of breast cancer by sponging miR-124-3p.\" Cancer Cell Int 20: 40"
"TTN-AS1"	"MIR15A"	"NA"	100506866	"ENSG00000237298"	406948	"Miao S, et al.(2020).\"LncRNA TTN-AS1 acts as sponge for miR-15b-5p to regulate FBXW7 expression in ovarian cancer.\" Biofactors"
"MST1P2"	"MIR133B"	"NA"	11209	"NA"	442890	"Chen J, et al.(2020).\"LncRNA MST1P2/miR-133b axis affects the chemoresistance of bladder cancer to cisplatin-based therapy via Sirt1/p53 signaling.\" J Biochem Mol Toxicol 31(4): e22452"
"DDX11-AS1"	"MIR873"	"GC tissue"	100506660	"ENSG00000245614"	100126316	"Ren Z, et al.(2020).\"Long non-coding RNA DDX11-AS1 facilitates gastric cancer progression by regulating miR-873-5p/SPC18 axis.\" Artif Cells Nanomed Biotechnol 48(1): 572-583"
"TUG1"	"Mir34a"	"NA"	55000	"ENSG00000253352"	723848	"Fang Q, et al.(2020).\"LncRNA TUG1 alleviates cardiac hypertrophy by targeting miR-34a/DKK1/Wnt-beta-catenin signalling.\" J Cell Mol Med 24(6): 3678-3691"
"BDNF-AS"	"MIR125B"	"NA"	497258	"ENSG00000245573"	102466056	"Fan Y, et al.(2020).\"LncRNA BDNF-AS promotes autophagy and apoptosis in MPTP-induced Parkinson's disease via ablating microRNA-125b-5p.\" Brain Res Bull 157: 119-127"
"NEAT1"	"MIR205"	"CRC tissue"	283131	"ENSG00000245532"	406988	"Liu H, et al.(2020).\"Long non-coding RNA NEAT1 promotes colorectal cancer progression by regulating miR-205-5p/VEGFA axis.\" Hum Cell 33(2): 386-396"
